"Hotels","Hotel ID","City","URL"
"Casa frente al mar Violeta, 5 personas un paraíso divino!!!","9203358","Chihuahua","https://www.booking.com/hotel/uy/casa-frente-al-mar-5-personas-un-paraiso-divino-chihuahua.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa fresca","11141778","La Paloma","https://www.booking.com/hotel/uy/casa-fresca-la-paloma.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA FURTADO","11173757","Piriápolis","https://www.booking.com/hotel/uy/casa-furtado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA GAIA","9946791","La Paloma","https://www.booking.com/hotel/uy/casa-gaia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Gaia Cabo Polonio","4148681","Cabo Polonio","https://www.booking.com/hotel/uy/b-amp-b-cabo-polonio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Gotas de Rocio","2760775","Piriápolis","https://www.booking.com/hotel/uy/casa-gotas-de-rocio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa grande 3 dormitorios playa alvorada","10996156","Barra del chuy","https://www.booking.com/hotel/uy/casa-grande-3-dormitorios-playa-alvorada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa grande los tatas","11201287","Maldonado","https://www.booking.com/hotel/uy/los-tatas-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Hippy","11233037","Punta del Diablo","https://www.booking.com/hotel/uy/casa-hippy.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Hobbit","9215350","Costa de Oro, Canelones","https://www.booking.com/hotel/uy/casa-hobbit.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa hogareña en un ambiente natural","11338368","Maldonado","https://www.booking.com/hotel/uy/casa-hogarena-en-un-ambiente-natural.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa ideal para descansar Piriápolis","7017053","Piriápolis","https://www.booking.com/hotel/uy/casa-ideal-para-descansar-piriapolis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa ideal para pareja en Bella Vista - Maldonado","9412660","Bella Vista","https://www.booking.com/hotel/uy/casa-ideal-para-pareja-en-bella-vista-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa ideal para vacaciones en familia","11248822","Maldonado","https://www.booking.com/hotel/uy/casa-ideal-para-vacaciones-en-familia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa independiente con estufa a leña","10945109","Minas","https://www.booking.com/hotel/uy/casa-independiente-con-estufa-a-lena.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa independiente en Malvín","10244993","Montevideo","https://www.booking.com/hotel/uy/casa-independiente-en-malvin.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Independiente Piriapolis a 50 mts del mar","10580912","Piriápolis","https://www.booking.com/hotel/uy/casa-independiente-50-mts-del-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Inés","5433255","Trinidad","https://www.booking.com/hotel/uy/casa-ines.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Iris","2094389","La Pedrera","https://www.booking.com/hotel/uy/casa-iris.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Ituzaingó","9132768","Minas","https://www.booking.com/hotel/uy/casa-ituzaingo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Juanas Hostel","7945205","José Ignacio","https://www.booking.com/hotel/uy/casa-juanas-hostel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA l HOTEL I PUNTA DEL ESTE","2657928","Punta del Este","https://www.booking.com/hotel/uy/la-casa-ii-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa La Barra, cerca de todo","10753663","La Barra","https://www.booking.com/hotel/uy/casa-la-barra-cerca-de-todo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa La Hechicera- Tajamares de la Pedrera","9006275","La Pedrera","https://www.booking.com/hotel/uy/casa-la-hechicera-tajamares-de-la-pedrera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa La Norma","2406831","Nueva Palmira","https://www.booking.com/hotel/uy/la-norma.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa La Tuna","10898791","La Tuna","https://www.booking.com/hotel/uy/casa-la-tuna.en.html?aid=2410095&no_rooms=1&group_adults=2"
"casa LAS MARAVILLAS","10762961","Punta Rubia","https://www.booking.com/hotel/uy/casa-las-maravillas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa las toscas","11297887","Las Toscas","https://www.booking.com/hotel/uy/casa-las-toscas-las-toscas1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Las Vistillas -Tajamares de la Pedrera","9091745","rocha","https://www.booking.com/hotel/uy/casa-las-vistillas-tajamares-de-la-pedrera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Linda","11339428","Aguas Dulces","https://www.booking.com/hotel/uy/casa-linda-aguas-dulces2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Lo de La Toti","2118087","Barra de Valizas","https://www.booking.com/hotel/uy/casa-lo-de-la-toti.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Lobo","4117921","La Pedrera","https://www.booking.com/hotel/uy/casa-lobo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Lola","9520537","Barra de Valizas","https://www.booking.com/hotel/uy/casa-lola.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Los Hibiscos - Aguas Dulces","11153702","Aguas Dulces","https://www.booking.com/hotel/uy/casa-los-hibiscos-aguas-dulces.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Lula","11404955","Playa Grande","https://www.booking.com/hotel/uy/casa-lula.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Maciega en Punta Del Diablo","11270859","Punta del Diablo","https://www.booking.com/hotel/uy/casa-maciega-en-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Mamacha","9055018","Florida","https://www.booking.com/hotel/uy/casa-mamacha.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Manaes","9471998","Playa Verde","https://www.booking.com/hotel/uy/casa-manaes.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Mar","436259","Punta del este","https://www.booking.com/hotel/uy/casa-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Mara Sierra.","10071659","Pan de Azucar","https://www.booking.com/hotel/uy/casa-mara-sierra-pan-de-azucar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Marea Brava","11240638","Santa Isabel","https://www.booking.com/hotel/uy/casa-marea-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Margarita","10742038","San Antonio de La Pedrera","https://www.booking.com/hotel/uy/casa-margarita-san-antonio-de-la-pedrera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Marieta Ocean Park","2021082","Sauce de Portezuelo","https://www.booking.com/hotel/uy/casa-portillo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Marindia una cuadra playa","9294564","Marindia","https://www.booking.com/hotel/uy/casa-en-el-bosque-barranco-marindia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA MARÍTIMA EN PORTEZUELO, MALDONADO, URUGUAY","4544899","Punta Ballena","https://www.booking.com/hotel/uy/casa-maritima-en-punta-ballena.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Maui","11290352","Balneario Buenos Aires","https://www.booking.com/hotel/uy/casa-maui-balneario-buenos-aires.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Maui tu cabaña del bosque en la playa","9204243","Punta del Diablo","https://www.booking.com/hotel/uy/casa-maui-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa metro playa punta del Este","9526471","Maldonado","https://www.booking.com/hotel/uy/casa-metro-playa-punta-del-este-maldonado2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa mi pedacito de mar San Luis Canelones","10919768","Ciudad de la Costa","https://www.booking.com/hotel/uy/casa-mi-pedacito-de-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA MIA bednbreakfast","8455276","Colonia Del Sacramento","https://www.booking.com/hotel/uy/casa-mia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Moderna en Pinares","11159795","Maldonado","https://www.booking.com/hotel/uy/casa-moderna-en-pinares.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa moderna y recién terminada","11358778","Maldonado","https://www.booking.com/hotel/uy/casa-moderna-y-recien-terminada-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa moderna, gran jardín y piscina","11300076","La Pedrera","https://www.booking.com/hotel/uy/casa-moderna-jardin-y-piscina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Mundaka","9153375","La paloma rocha","https://www.booking.com/hotel/uy/casa-mundaka.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Mutante","3050016","Montevideo","https://www.booking.com/hotel/uy/club-and-bar-hostel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa muy cómoda y acogedora","5700238","Punta del Este","https://www.booking.com/hotel/uy/casa-muy-comoda-y-acogedora.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa muy luminosa , 2 d","9462544","J.IGNACIO","https://www.booking.com/hotel/uy/casa-muy-luminosa-estufa-a-lena-calida.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Natural Mystic","11415971","Piriápolis","https://www.booking.com/hotel/uy/casa-natural-mystic.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Nostrum Priceless View Central Location 3BR 3BA","9190775","Punta del Este","https://www.booking.com/hotel/uy/priceless-view-amp-central-location-3br-3ba.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Nuestro Sueño","2127514","Punta Del Diablo","https://www.booking.com/hotel/uy/casa-central-28.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Ocean Park - Brothers","3067744","Ocean Park","https://www.booking.com/hotel/uy/casa-ocean-park-ocean-park.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA OCTUBRE","9436211","Aguas Dulces","https://www.booking.com/hotel/uy/casa-octubre.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Orión","11010972","Puerto la Paloma","https://www.booking.com/hotel/uy/casa-orion.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Palazzo","2407012","Barra Del Chuy","https://www.booking.com/hotel/uy/casa-palazzo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Papaya","4145778","Punta del Diablo","https://www.booking.com/hotel/uy/casa-papaya.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 pers. con entrada de auto y parrillero","9271968","Piriápolis","https://www.booking.com/hotel/uy/casa-para-4-pers-con-entrada-de-auto-y-parrillero.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella vista Maldonado","10366584","Bella vista","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-bella-vista.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10336835","bella vista","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10359217","bella vista, maldonado","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-bella-vista-maldonado2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10366688","Bella Vista","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-bella-vista1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10406379","Playa Grande","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-playa-grande.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10408735","Bella Vista","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-bella-vista2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para 4 personas en vista24uy, Bella Vista, Maldonado","10408758","bella vista","https://www.booking.com/hotel/uy/casa-para-4-o-5-personas-en-bella-vista-maldonado-bella-vista3.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para descansar centrica para 6 personas","11128945","Piriápolis","https://www.booking.com/hotel/uy/casa-para-descansar-centrica-para-6-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para descansar en Colonia del Sacramento","8005312","Colonia Del Sacramento","https://www.booking.com/hotel/uy/casa-para-descansar-en-colonia-del-sacramento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para pareja bien equipada y cómoda, con amplio patio. El Tesoro","9573279","Maldonado","https://www.booking.com/hotel/uy/casa-para-pareja-bien-equipada-y-comoda-con-amplio-patio-el-tesoro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para tus vacaciones o viaje de negocios","3305632","Montevideo","https://www.booking.com/hotel/uy/casa-colonial.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa para vacaciones - La Paloma","11298376","La Paloma","https://www.booking.com/hotel/uy/casa-para-vacaciones-la-paloma-la-paloma.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa payesa en el bosque, La Barra.","11411301","El Tesoro","https://www.booking.com/hotel/uy/casa-payesa-en-el-bosque-la-barra.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa pet friendly, se reserva con seña","9730073","Piriápolis","https://www.booking.com/hotel/uy/casa-en-piriapolis-piriapolis6.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Petricor - Punta del Diablo","9547894","Punta del Diablo","https://www.booking.com/hotel/uy/casa-petricor-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Picaflor UY","9878400","Jaureguiberry","https://www.booking.com/hotel/uy/casa-picaflor-uy.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Pieza","7037561","La Aguada","https://www.booking.com/hotel/uy/casa-pieza.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Piriapolis Calle Freire 1952","11335881","Piriápolis","https://www.booking.com/hotel/uy/casa-piriapolis-calle-freire.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa piriapolis frente al mar playa hermosa","9471233","Playa hermosa","https://www.booking.com/hotel/uy/casa-piriapolis-frente-al-mar-playa-hermosa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa piscina Atlantida","8252881","Atlántida","https://www.booking.com/hotel/uy/casa-piscina-atlantida-atlantida12.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa playa hermosa 3 dormitorios","9797663","Playa Hermosa","https://www.booking.com/hotel/uy/casa-playa-hermosa-3-dormitorios-playa-hermosa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa playa hermosa frente al mar","9486140","Playa hermosa","https://www.booking.com/hotel/uy/casa-playa-hermosa-en-el-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"casa privada,para dos personas ,aire acondicionado, exellente ubicacion","10850541","Colonia del Sacramento","https://www.booking.com/hotel/uy/casa-privada-para-2-personas-con-opcion-a-3-cama-matrimonial-ac-living-cocina-ex.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Punta del Diablo","11241965","Punta Ballena","https://www.booking.com/hotel/uy/casa-punta-del-diablo-punta-ballena.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Punta del Diablo","11281681","Punta del Diablo","https://www.booking.com/hotel/uy/casa-punta-del-diablo-punta-del-diablo1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Punta Negra","9793385","Punta Negra","https://www.booking.com/hotel/uy/casa-punta-negra-punta-negra5.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa punta Negra 1","7972934","Piriapolis","https://www.booking.com/hotel/uy/casa-pnegra.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa quijote","10996550","El Quijote","https://www.booking.com/hotel/uy/casa-quijote.en.html?aid=2410095&no_rooms=1&group_adults=2"
"CASA QUINTA","6321236","Montevideo","https://www.booking.com/hotel/uy/casa-quinta-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa rambla playa hermosa","11346079","Piriapolis","https://www.booking.com/hotel/uy/casa-rambla-playa-hermosa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa reciclada en centro de Maldonado","9337413","Maldonado","https://www.booking.com/hotel/uy/casa-reciclada-en-centro-de-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Rodo 53","2653856","Rocha","https://www.booking.com/hotel/uy/casa-rodo-53.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Roma 3 Parque a 3 del solis","3143674","Parque del Plata","https://www.booking.com/hotel/uy/roma-2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa rural","9713418","Nueva Palmira","https://www.booking.com/hotel/uy/casa-rural.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa rural cerca del Cabo","9412994","Oceanía del Polonio","https://www.booking.com/hotel/uy/casa-rural-cerca-del-cabo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Santa María","2063884","La Paloma","https://www.booking.com/hotel/uy/casa-santa-maria.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Santa María 2","9312548","La Paloma","https://www.booking.com/hotel/uy/casa-santa-maria-2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa shalet completa para 6 personas","10722506","Bella Vista","https://www.booking.com/hotel/uy/casa-shalet-completa-para-6-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa shalet piriapolis 6 personas","11304549","Bella Vista","https://www.booking.com/hotel/uy/casa-shalet-piriapolis-6-personas-bella-vista.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Shanti - La Barra","2857803","La Barra","https://www.booking.com/hotel/uy/casa-la-merced.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Shiatsu","11280290","Santa Isabel de la Pedrera Rocha","https://www.booking.com/hotel/uy/casa-shiatsu.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Silvina","2084358","La Pedrera","https://www.booking.com/hotel/uy/casa-silvina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Casa Solymar, Ciudad de la Costa","9094086","Solymar sur","https://www.booking.com/hotel/uy/casa-solymar-ciudad-de-la-costa.en.html?aid=2410095&no_rooms=1&group_adults=2"
